ID;OutcomeType;AnimalType;DaysUponOutcome;Sex;Neutered;isMix;nbrofColors;hasName
A684722;3;1;0.1;1;1;1;2;1
A702823;0;1;0.05;1;1;1;2;0
A720047;4;1;0.00821917808219178;1;0;1;1;0
A689672;4;0;0.0019178082191780822;0;0;1;2;0
A675045;3;1;0.2;1;1;1;2;1
A667024;4;0;0.00821917808219178;0;0;1;1;1
A713315;4;0;0.00821917808219178;1;0;1;2;1
A688112;3;1;0.4;1;1;0;1;1
A681183;0;1;0.25;1;1;0;2;1
A696861;4;0;0.05;0;1;1;1;0
A707376;3;1;0.25;1;1;0;1;1
A703584;0;1;0.1;1;1;0;2;1
A703061;3;1;0.25;1;1;1;2;1
A713167;0;0;0.00821917808219178;1;1;1;2;1
A695216;0;1;0.4;0;1;1;2;1
A701682;4;0;0.0009589041095890411;0;0;1;1;0
A705522;3;1;0.4;1;1;1;1;1
A682838;4;1;0.3;0;0;0;2;1
A709537;4;1;0.00821917808219178;1;0;1;1;1
A685498;0;0;0.1;0;1;1;1;1
A670824;4;0;0.1;1;0;1;1;0
A675779;0;0;0.00821917808219178;1;1;1;2;0
A711390;3;0;0.1;0;1;1;2;1
A681869;4;0;0.00821917808219178;1;1;1;1;1
A614177;2;1;0.1;0;0;1;2;1
A718127;4;1;0.1;0;0;1;2;1
A707294;0;1;0.00821917808219178;1;1;0;1;0
A675318;4;1;0.01643835616438356;1;1;0;2;1
A683418;4;0;0.45;0;1;1;2;1
A679641;4;0;0.0038356164383561643;0;0;1;1;1
A712164;4;0;0.0028767123287671234;2;2;1;2;0
A696042;0;1;0.02054794520547945;1;1;1;2;1
A717196;1;0;0.028767123287671233;0;1;1;1;0
A691420;0;1;0.036986301369863014;1;1;1;1;0
A705892;0;0;0.00821917808219178;1;1;0;2;1
A701827;2;1;0.05;0;0;1;2;1
A710961;0;1;0.0410958904109589;1;1;0;2;1
A712074;0;1;0.02054794520547945;1;1;1;1;1
A681442;4;0;0.0038356164383561643;0;0;1;1;0
A719931;0;1;0.1;1;1;1;2;0
A708825;4;0;0.05;0;0;1;1;0
A668133;0;1;0.00410958904109589;0;0;1;2;1
A663708;4;0;0.012328767123287671;0;1;1;2;1
A677767;3;0;0.1;0;1;1;1;1
A703962;4;0;0.00041095890410958907;2;2;1;1;0
A695548;3;1;0.1;1;1;1;2;1
A702033;0;1;0.05;0;1;1;2;1
A686521;4;0;0.012328767123287671;0;0;1;1;0
A684108;0;1;0.05;0;1;1;2;1
A666990;2;0;0.00821917808219178;0;0;1;2;0
A720067;0;0;0.012328767123287671;0;1;1;1;1
A529310;3;1;0.4;0;1;0;1;1
A692475;4;0;0.05;0;1;1;2;0
A674114;3;1;0.35;1;1;1;1;1
A689263;0;1;0.05;1;1;0;2;1
A651921;4;1;0.2;1;1;1;1;1
A685106;0;0;0.00410958904109589;1;1;1;1;1
A638206;3;1;0.3;1;1;0;1;1
A693057;4;0;0.00821917808219178;1;1;1;2;1
A669552;4;1;0.05;0;0;1;1;1
A700461;0;0;0.00821917808219178;0;0;1;1;1
A658909;0;0;0.01643835616438356;0;1;1;1;1
A667844;0;0;0.02054794520547945;1;1;1;1;1
A692033;2;1;0.15;1;1;1;2;1
A674798;4;1;0.0410958904109589;0;1;1;2;0
A713699;4;1;0.1;0;1;1;2;0
A693036;3;1;0.05;1;1;0;1;1
A668019;4;1;0.0410958904109589;1;1;1;2;1
A693413;2;0;0.25;0;1;1;1;0
A702879;0;0;0.00821917808219178;0;1;1;1;1
A714790;3;1;0.05;1;0;1;2;1
A670857;4;0;0.02054794520547945;1;0;1;2;1
A683833;2;1;0.1;0;0;1;1;0
A690746;4;0;0.0019178082191780822;0;0;1;1;0
A664225;3;1;0.15;1;1;1;2;1
A681388;2;1;0.05;1;0;1;2;1
A703200;4;0;0.036986301369863014;0;1;1;2;1
A689130;4;0;0.012328767123287671;0;0;1;1;0
A711809;4;0;0.0009589041095890411;2;2;1;1;0
A703670;4;0;0.00821917808219178;1;1;1;2;0
A695701;0;1;0.15;0;1;1;1;1
A668766;0;1;0.05;1;1;0;2;1
A683260;4;1;0.3;0;1;1;1;1
A670254;0;1;0.05;1;0;1;1;0
A679569;0;1;0.00821917808219178;1;1;1;2;0
A668199;4;1;0.1;1;1;1;2;1
A717603;3;1;0.4;0;0;1;1;1
A720211;0;1;0.55;0;1;1;1;1
A679515;0;0;0.4;1;1;0;1;1
A715311;3;1;0.1;1;1;1;2;1
A709396;0;0;0.2;0;1;1;2;1
A712073;0;1;0.05;1;1;0;1;1
A675237;0;1;0.05;1;1;1;2;0
A686407;3;1;0.2;0;1;0;2;1
A705382;4;1;0.05;0;0;1;2;1
A700848;0;1;0.05;0;1;0;2;1
A683384;0;0;0.00821917808219178;1;1;1;2;0
A710442;0;0;0.01643835616438356;1;1;1;2;1
A697712;4;1;0.15;0;0;1;2;1
A715245;4;0;0.1;1;0;1;2;0
A679081;0;0;0.00821917808219178;0;1;1;1;1
A694298;3;1;0.05;1;1;0;2;1
A703940;3;1;0.1;1;1;1;1;1
A711942;4;0;0.0028767123287671234;1;0;1;2;0
A680364;3;1;0.05;0;1;1;2;1
A708766;0;0;0.00821917808219178;1;1;1;2;1
A687862;0;1;0.2;1;1;1;2;1
A683322;0;1;0.1;1;1;0;2;1
A689343;0;1;0.028767123287671233;0;1;1;2;1
A698526;3;1;0.0410958904109589;1;1;1;2;1
A705980;2;0;0.00410958904109589;1;0;1;1;0
A678714;0;0;0.5;0;1;1;2;1
A675592;0;1;0.1;1;1;1;1;1
A666004;0;1;0.2;0;1;0;2;1
A711306;4;0;0.1;0;0;1;1;0
A698735;4;1;0.1;0;1;1;2;0
A706756;4;0;0.000273972602739726;1;0;0;1;0
A684783;0;0;0.00410958904109589;1;0;1;2;1
A681497;4;1;0.2;0;1;1;1;1
A706749;4;0;0.05;1;0;1;2;0
A711547;4;1;0.01643835616438356;1;0;1;1;1
A709716;4;0;0.1;0;0;1;1;0
A668012;0;0;0.00821917808219178;1;1;1;1;1
A693158;0;1;0.1;0;1;0;2;1
A704396;3;1;0.05;1;0;1;1;1
A698931;3;1;0.15;1;0;1;2;0
A710952;0;1;0.028767123287671233;0;1;0;1;1
A702335;0;0;0.00821917808219178;1;1;1;1;0
A660122;0;1;0.02054794520547945;1;1;0;2;1
A689069;0;0;0.00821917808219178;0;1;0;1;1
A701576;0;1;0.00821917808219178;0;1;0;2;0
A704546;0;0;0.012328767123287671;1;1;1;2;1
A677597;0;0;0.00821917808219178;1;1;1;1;1
A707085;4;0;0.00821917808219178;0;0;1;1;1
A668107;4;1;0.028767123287671233;1;1;1;2;1
A698144;4;0;0.05;0;1;1;1;0
A710569;4;1;0.05;0;1;0;2;1
A669220;0;1;0.05;1;1;0;2;1
A705157;4;1;0.0009589041095890411;0;0;0;1;0
A693797;0;1;0.00410958904109589;0;1;1;2;0
A673890;4;0;0.028767123287671233;2;2;1;2;0
A701733;0;1;0.1;1;1;1;2;1
A664825;4;1;0.1;1;0;1;2;1
A710864;3;1;0.1;0;0;1;2;1
A685754;4;1;0.05;0;1;1;2;1
A684594;0;0;0.00821917808219178;0;1;1;1;0
A664748;0;0;0.00821917808219178;1;1;1;1;1
A681363;2;0;0.5;1;1;1;1;0
A640132;0;1;0.05;1;1;1;2;1
A683036;0;0;0.012328767123287671;0;1;1;1;1
A699768;4;1;0.00410958904109589;0;0;1;1;1
A687844;4;1;0.25;1;0;0;1;0
A668030;4;1;0.0410958904109589;0;0;1;1;1
A692864;3;1;0.1;0;1;1;2;1
A685510;4;0;0.00821917808219178;1;0;1;1;0
A716130;3;0;0.1;1;1;1;1;1
A713782;2;0;0.00410958904109589;0;0;1;1;0
A701290;3;1;0.1;1;1;1;1;1
A674678;3;1;0.02054794520547945;0;1;1;2;1
A607228;3;1;0.1;0;1;1;2;1
A719430;0;1;0.1;1;1;1;2;1
A702734;4;0;0.0038356164383561643;0;0;1;1;1
A707444;4;0;0.0028767123287671234;0;0;1;1;0
A713161;0;1;0.15;0;1;1;2;1
A687090;2;1;0.05;1;0;1;1;1
A717169;3;1;0.2;0;1;1;2;1
A690381;0;0;0.00821917808219178;1;1;1;1;1
A707317;0;1;0.05;1;1;0;1;1
A702853;3;0;0.02054794520547945;1;1;1;1;1
A703400;0;0;0.00821917808219178;0;1;1;2;1
A674306;4;1;0.15;0;1;1;2;1
A686075;4;0;0.012328767123287671;1;0;1;1;0
A665691;0;1;0.1;0;1;1;1;1
A715331;3;1;0.1;1;1;0;1;1
A691868;3;1;0.15;1;1;0;1;1
A665240;4;1;0.00410958904109589;0;0;1;2;0
A719674;4;1;0.00821917808219178;0;0;1;1;1
A686339;3;1;0.6;1;0;1;2;1
A667170;3;1;0.1;1;1;0;2;1
A679180;4;0;0.03287671232876712;0;0;1;1;0
A701457;0;0;0.00821917808219178;1;1;1;2;1
A703639;0;0;0.00821917808219178;1;1;1;2;1
A679201;4;0;0.0028767123287671234;1;0;1;2;0
A689698;4;0;0.05;0;0;1;1;0
A679719;4;1;0.00410958904109589;0;1;1;2;0
A690545;0;1;0.00821917808219178;1;1;1;1;1
A691917;4;1;0.024657534246575342;1;0;0;2;1
A716971;0;1;0.02054794520547945;0;1;1;1;1
A711788;4;0;0.024657534246575342;0;1;1;1;1
A690000;0;0;0.024657534246575342;0;1;1;1;1
A708672;4;0;0.15;1;0;1;2;0
A676247;3;1;0.25;0;1;0;1;1
A357021;3;1;0.5;0;1;0;1;1
A677379;4;1;0.25;1;0;1;1;1
A682679;4;0;0.1;0;0;1;1;0
A714477;0;1;0.03287671232876712;1;1;1;1;0
A706240;4;0;0.05;0;0;1;1;0
A718560;0;0;0.05;0;1;1;1;1
A693475;0;1;0.2;1;1;0;2;1
A699841;0;1;0.00821917808219178;1;1;1;1;0
A690686;4;1;0.25;1;1;1;2;1
A685021;4;0;0.012328767123287671;0;0;1;1;1
A706885;4;1;0.03287671232876712;1;1;1;1;0
A693418;0;1;0.00821917808219178;1;1;0;1;0
A705212;4;0;0.0028767123287671234;2;2;1;1;0
A688518;0;1;0.00410958904109589;1;1;1;2;1
A699680;0;0;0.00821917808219178;1;1;1;1;0
A664879;4;0;0.05;0;0;1;2;0
A684094;3;1;0.1;0;1;1;2;1
A683993;0;1;0.15;1;1;0;1;1
A668158;4;0;0.0028767123287671234;1;0;1;1;0
A704472;4;0;0.012328767123287671;1;1;1;1;1
A703877;0;1;0.05;1;1;1;2;1
A682124;4;0;0.0009589041095890411;2;2;1;1;0
A674689;4;0;0.01643835616438356;1;0;1;1;1
A673077;0;1;0.25;0;1;0;1;1
A712915;3;1;0.1;0;1;1;2;1
A708566;4;0;0.0038356164383561643;0;0;1;1;1
A706969;0;1;0.1;0;1;1;2;1
A682788;0;1;0.05;1;1;1;1;1
A673374;0;1;0.03287671232876712;1;1;1;2;1
A694262;0;1;0.05;0;1;1;1;0
A669460;0;1;0.1;1;1;0;1;1
A683850;4;0;0.05;0;0;1;2;0
A686874;0;1;0.00821917808219178;1;1;1;2;0
A695145;4;0;0.1;1;0;1;1;0
A580184;0;0;0.15;1;1;1;1;1
A665980;0;1;0.1;0;1;0;1;1
A675888;4;0;0.15;0;0;1;1;0
A714336;4;0;0.00410958904109589;0;0;1;1;1
A693401;3;1;0.4;1;1;1;2;1
A704101;3;1;0.1;1;0;0;2;1
A583262;3;1;0.25;1;1;0;1;1
A701226;4;0;0.0028767123287671234;2;2;1;1;0
A669543;0;1;0.00821917808219178;1;1;0;1;1
A709262;0;0;0.00821917808219178;1;1;1;1;1
A719353;0;1;0.05;0;1;0;2;1
A686548;4;0;0.2;0;0;1;1;0
A582433;1;0;0.35;0;1;1;1;0
A662166;0;0;0.00821917808219178;0;1;1;1;1
A707529;0;1;0.05;1;1;1;2;1
A709236;2;0;0.05;0;0;1;1;0
A700578;4;0;0.0009589041095890411;2;2;1;1;0
A713695;0;0;0.00821917808219178;1;1;1;2;1
A677473;2;0;0.65;0;0;1;2;0
A669154;3;1;0.3;0;1;0;1;1
A658992;3;1;0.5;1;0;1;2;1
A709959;0;1;0.1;1;1;1;2;1
A699312;4;0;0.0019178082191780822;2;2;1;1;0
A687264;4;1;0.024657534246575342;0;0;0;1;1
A674185;0;0;0.5;1;1;1;1;1
A692532;0;1;0.1;0;1;1;1;1
A689584;0;0;0.05;0;1;1;2;1
A648012;3;1;0.05;1;1;1;2;1
A705001;4;1;0.25;1;0;0;1;1
A691930;3;1;0.15;0;1;0;1;1
A697925;0;0;0.15;0;1;1;1;1
A699026;0;1;0.2;1;1;1;2;0
A677469;4;0;0.0038356164383561643;0;0;1;1;1
A569147;2;1;0.2;1;1;1;2;1
A700310;0;0;0.024657534246575342;0;1;1;2;1
A710513;4;0;0.1;1;1;1;2;1
A667513;0;1;0.05;0;1;1;1;1
A706581;4;1;0.00821917808219178;1;1;0;2;1
A666409;4;1;0.05;1;1;1;1;0
A678465;4;0;0.0028767123287671234;0;0;1;1;0
A679749;4;1;0.00410958904109589;0;1;1;2;0
A482046;2;1;0.35;1;1;1;2;1
A673731;0;1;0.15;0;1;0;2;1
A708356;0;0;0.00821917808219178;1;1;1;2;1
A688524;0;1;0.05;0;1;1;1;1
A705132;0;1;0.2;0;1;0;1;1
A699814;4;0;0.1;2;2;1;2;0
A688651;0;0;0.05;0;1;1;1;1
A597037;0;1;0.2;0;1;0;2;1
A493772;0;1;0.35;1;1;1;1;1
A716032;4;0;0.00410958904109589;0;0;1;1;1
A691694;2;0;0.5;0;1;1;1;1
A701265;0;1;0.05;1;1;1;2;1
A703681;0;0;0.012328767123287671;1;1;1;2;0
A714733;1;0;0.00410958904109589;0;0;1;1;0
A680988;4;0;0.3;1;1;1;2;0
A706841;0;1;0.1;1;1;1;1;1
A714899;4;1;0.00410958904109589;2;2;0;1;1
A675470;1;0;0.05;2;2;1;1;0
A686194;4;0;0.0019178082191780822;1;0;1;1;0
A693064;0;0;0.00821917808219178;1;1;1;1;0
A674523;0;1;0.03287671232876712;1;1;0;2;1
A681930;0;0;0.00821917808219178;0;1;1;1;1
A664919;3;1;0.1;1;1;0;2;1
A691263;4;0;0.00410958904109589;1;0;1;1;0
A679886;0;1;0.4;0;1;0;1;1
A665481;4;1;0.4;1;1;1;1;0
A697728;0;0;0.00821917808219178;0;1;1;2;1
A700475;4;1;0.05;1;0;0;2;0
A690368;0;0;0.012328767123287671;0;1;1;2;1
A710709;0;1;0.4;0;1;1;2;1
A718755;3;1;0.05;0;1;1;2;1
A690722;0;0;0.00821917808219178;0;1;1;2;1
A666659;4;1;0.00821917808219178;0;0;1;2;1
A713310;0;1;0.25;0;1;0;1;1
A681368;4;0;0.6;0;0;1;1;1
A684363;0;0;0.00821917808219178;0;0;1;2;1
A685181;3;1;0.6;1;1;1;1;1
A697298;4;1;0.4;0;1;0;1;1
A695445;0;1;0.012328767123287671;1;1;1;2;0
A675462;0;0;0.05;0;1;1;1;1
A679213;0;1;0.15;1;1;1;1;1
A665812;0;1;0.03287671232876712;0;1;1;2;1
A674713;4;1;0.05;0;1;1;2;1
A702394;4;0;0.1;0;1;1;2;1
A711882;0;1;0.02054794520547945;0;1;1;2;0
A682113;3;1;0.05;0;1;1;2;1
A690277;0;0;0.00410958904109589;0;0;1;1;1
A696665;3;1;0.05;1;1;1;1;1
A706833;4;1;0.3;0;0;1;2;0
A685989;0;0;0.00821917808219178;0;1;1;1;0
A718143;0;0;0.2;1;1;1;2;1
A719030;4;1;0.024657534246575342;1;1;0;2;0
A714042;0;0;0.00821917808219178;0;1;1;1;1
A688794;3;1;0.35;0;1;1;1;1
A466411;3;1;0.55;0;1;0;2;1
A667599;3;1;0.05;1;1;1;2;1
A664778;2;1;0.2;1;1;0;2;1
A709064;0;0;0.024657534246575342;1;1;1;2;1
A686771;4;1;0.036986301369863014;1;1;1;1;1
A690626;4;0;0.028767123287671233;0;0;1;1;0
A693738;0;0;0.012328767123287671;0;1;1;2;1
A700069;4;0;0.000136986301369863;2;2;1;1;0
A694640;0;1;0.045205479452054796;1;1;1;2;0
A700240;4;1;0.5;0;0;1;1;1
A704494;4;1;0.00410958904109589;1;0;0;2;0
A695229;4;0;0.00821917808219178;1;1;1;1;1
A719632;3;1;0.05;1;1;1;2;1
A715469;0;0;0.024657534246575342;1;1;1;2;1
A697491;0;1;0.05;0;1;1;2;1
A672422;3;1;0.05;1;1;0;2;1
A678752;4;0;0.00410958904109589;0;0;1;1;1
A702091;0;0;0.00821917808219178;0;1;1;1;1
A717289;4;0;0.05;0;1;1;2;0
A712000;4;1;0.0038356164383561643;0;0;0;2;0
A672394;0;1;0.05;1;1;1;2;1
A680796;3;0;0.045205479452054796;1;1;1;2;1
A661145;3;1;0.6;1;1;1;1;1
A690968;0;0;0.00821917808219178;0;1;1;1;1
A684717;4;0;0.05;1;1;1;1;1
A698697;2;0;0.7;0;1;1;1;1
A681975;4;0;0.00821917808219178;0;0;1;2;0
A702290;4;0;0.0019178082191780822;2;2;1;2;0
A715382;4;0;0.35;0;0;1;2;0
A689056;0;1;0.45;0;1;1;2;1
A676851;0;0;0.15;1;1;1;2;1
A695663;4;0;0.2;1;1;1;2;1
A687787;4;1;0.01643835616438356;1;0;0;2;1
A682794;4;0;0.00821917808219178;1;0;1;2;1
A695571;3;1;0.05;1;1;1;2;1
A678543;4;0;0.1;0;1;1;1;0
A685852;0;1;0.15;0;1;1;2;1
A668824;4;1;0.4;1;1;1;2;1
A719058;3;1;0.1;0;1;1;1;1
A713321;0;0;0.024657534246575342;0;1;1;1;1
A677019;3;1;0.05;1;1;1;2;1
A698862;2;0;0.1;0;0;0;2;1
A710206;4;1;0.25;0;0;0;2;1
A684459;0;0;0.00821917808219178;0;1;1;1;1
A700711;0;1;0.0410958904109589;1;1;1;1;0
A704909;3;1;0.25;1;1;1;1;1
A678321;0;1;0.3;1;1;0;1;1
A685494;4;0;0.00821917808219178;1;1;1;1;1
A700339;4;1;0.2;1;1;1;1;1
A667388;4;0;0.05;0;0;1;2;1
A702343;0;1;0.024657534246575342;1;1;1;2;1
A630938;3;1;0.5;0;1;1;2;1
A707139;4;1;0.00821917808219178;1;0;1;2;1
A669280;3;1;0.00821917808219178;1;1;1;1;1
A668364;0;1;0.1;0;1;1;1;1
A681868;3;0;0.5;0;1;1;1;1
A677654;3;1;0.1;0;1;0;2;1
A462580;3;1;0.55;1;1;0;2;1
A686921;0;0;0.2;1;1;1;1;0
A677388;4;1;0.05;1;1;1;1;1
A700790;4;0;0.05;0;0;1;2;0
A717910;0;1;0.00821917808219178;1;1;1;2;1
A702874;4;0;0.0038356164383561643;2;2;1;1;0
A709276;0;1;0.1;1;1;1;1;1
A635060;3;1;0.15;1;1;1;2;1
A702602;4;0;0.1;1;0;1;2;0
A678449;0;1;0.1;1;1;0;1;0
A672860;3;1;0.1;0;1;1;2;1
A655523;3;1;0.15;0;1;1;2;1
A672841;4;0;1.0;0;1;1;1;1
A506972;3;1;0.35;0;1;1;2;1
A712756;0;0;0.00821917808219178;0;1;1;1;1
A688216;4;1;0.15;1;1;1;1;0
A704691;0;1;0.00821917808219178;1;1;1;2;1
A470702;3;1;0.85;0;1;1;1;1
A704274;4;1;0.05;1;1;1;1;1
A706687;4;1;0.05;1;1;1;1;1
A688999;4;1;0.05;1;1;1;2;1
A325999;2;1;0.6;0;1;1;2;1
A680325;4;0;0.00821917808219178;1;0;1;1;1
A683356;4;0;0.01643835616438356;0;0;1;1;0
A713286;0;0;0.00821917808219178;1;1;1;1;0
A672552;0;1;0.25;0;1;1;2;1
A686163;0;0;0.00821917808219178;1;1;0;1;1
A687033;3;1;0.25;1;0;0;2;1
A702060;4;0;0.0009589041095890411;2;2;1;1;0
A703927;0;0;0.00821917808219178;0;1;1;2;1
A703164;0;0;0.012328767123287671;0;1;1;1;1
A668716;3;1;0.03287671232876712;1;1;1;2;1
A704570;4;1;0.05;1;0;1;2;1
A679401;4;0;0.1;0;0;1;2;0
A684744;3;0;0.012328767123287671;0;1;1;1;1
A679462;4;1;0.03287671232876712;1;0;1;2;1
A663957;0;1;0.045205479452054796;1;1;0;1;0
A720505;3;1;0.1;0;1;0;1;1
A699884;2;0;0.1;2;2;1;1;0
A692273;0;1;0.2;0;1;1;1;1
A663920;0;0;0.00821917808219178;0;1;1;1;1
A700177;0;1;0.024657534246575342;0;1;1;2;1
A669843;0;1;0.01643835616438356;1;1;1;2;1
A667920;3;1;0.3;0;1;1;2;1
A683920;2;1;0.1;0;0;1;1;0
A695705;4;1;0.2;0;0;0;2;1
A718574;4;1;0.1;0;1;1;2;0
A674088;0;0;0.012328767123287671;0;1;1;1;1
A708348;4;0;0.05;0;0;1;1;0
A666884;0;1;0.1;1;1;1;2;1
A672071;4;0;0.05;0;1;1;1;1
A688520;0;0;0.00410958904109589;0;0;1;1;1
A682531;4;0;0.1;2;2;1;1;0
A716694;0;0;0.00821917808219178;0;1;1;1;0
A673001;3;1;0.5;0;1;1;2;1
A660346;0;0;0.024657534246575342;0;1;1;1;1
A692960;4;1;0.00821917808219178;0;0;1;2;0
A669138;4;0;0.00410958904109589;0;0;1;1;1
A717835;3;1;0.1;0;1;1;1;1
A620350;3;0;0.2;1;1;1;1;1
A699535;0;1;0.05;0;1;1;1;1
A457858;3;1;0.45;0;1;1;2;1
A694197;4;0;0.012328767123287671;0;1;1;1;1
A651630;0;1;0.3;0;1;0;1;1
A692364;4;0;0.05;1;1;1;1;1
A698933;3;1;0.35;1;1;1;2;1
A713093;0;0;0.1;0;1;1;2;1
A704056;0;1;0.02054794520547945;0;1;0;1;1
A672818;0;1;0.0410958904109589;0;1;1;1;0
A682516;4;1;0.05;0;0;1;1;1
A684907;2;1;0.6;1;0;0;1;1
A650539;0;1;0.05;1;1;0;2;1
A671116;3;1;0.05;1;1;1;2;1
A671483;0;1;0.05;1;1;0;2;1
A702530;0;0;0.00821917808219178;1;1;1;2;1
A668720;4;0;0.1;1;1;1;2;1
A682597;0;0;0.01643835616438356;0;1;1;1;0
A686013;4;1;0.00821917808219178;1;0;0;2;0
A677515;4;0;0.0028767123287671234;0;0;1;1;0
A691550;4;0;0.00821917808219178;1;1;1;2;1
A620379;2;1;0.15;1;1;0;2;1
A685923;3;1;0.1;0;1;1;2;1
A657905;0;1;0.15;0;1;0;2;1
A718886;0;1;0.1;1;1;1;2;1
A703649;0;1;0.15;0;1;1;2;1
A669381;3;1;0.15;1;1;1;1;1
A667144;0;0;0.0410958904109589;0;0;1;1;1
A705335;3;1;0.5;0;1;1;2;1
A700892;4;0;0.000273972602739726;2;2;1;2;0
A696264;2;1;0.1;1;1;1;2;1
A686016;4;1;0.00821917808219178;0;0;0;1;0
A448750;2;1;0.45;1;1;0;2;1
A716942;0;1;0.1;0;1;1;2;1
A698183;2;1;0.1;0;0;1;1;1
A660752;4;0;0.00821917808219178;1;0;1;2;1
A669789;3;1;0.1;1;1;1;1;1
A673834;4;0;0.1;1;0;1;2;0
A702312;0;0;0.00821917808219178;1;1;1;2;1
A706669;4;0;0.01643835616438356;0;0;1;1;0
A704143;2;1;0.1;1;0;0;2;1
A697595;4;0;0.05;0;0;1;1;0
A678062;3;1;0.1;0;1;1;2;1
A701917;3;1;0.1;0;1;1;2;1
A696795;2;1;0.65;0;1;1;1;1
A676692;4;1;0.01643835616438356;1;0;1;2;1
A700109;0;1;0.05;1;1;0;2;1
A706603;4;1;0.15;0;0;0;1;1
A679583;4;0;0.2;0;0;1;1;1
A700809;0;0;0.012328767123287671;1;1;1;2;0
A664819;0;1;0.1;1;1;1;2;1
A669895;0;1;0.00821917808219178;0;1;1;1;0
A689701;4;1;0.1;1;0;0;2;1
A703513;0;0;0.012328767123287671;1;1;1;2;1
A694167;2;1;0.05;1;1;1;2;1
A669127;0;1;0.1;1;1;1;1;1
A680534;0;0;0.00410958904109589;1;0;1;1;1
A707163;0;0;0.024657534246575342;0;1;1;2;1
A704209;0;1;0.05;1;1;0;1;1
A697825;3;1;0.036986301369863014;1;1;1;2;1
A686777;2;0;0.15;1;1;1;2;1
A712650;0;0;0.012328767123287671;0;1;1;1;1
A666910;3;1;0.1;0;1;1;2;1
A713470;4;0;0.1;1;0;1;2;0
A710420;0;1;0.012328767123287671;0;1;1;2;1
A699329;4;0;0.1;0;0;1;1;0
A684458;0;0;0.00821917808219178;0;1;1;1;1
A701270;0;1;0.05;0;1;1;2;1
A702583;4;0;0.012328767123287671;0;0;1;1;0
A697681;4;1;0.00821917808219178;0;0;1;1;0
A719795;4;1;0.05;0;1;1;2;1
A707498;2;0;0.05;2;2;1;1;0
A718053;0;1;0.05;0;1;1;2;1
A713002;4;0;0.000136986301369863;2;2;1;1;0
A695747;3;1;0.1;1;0;1;1;1
A558566;2;1;0.25;0;1;1;2;1
A671956;0;1;0.15;0;1;1;2;1
A665219;2;1;0.0410958904109589;1;1;1;1;1
A706024;4;0;0.00410958904109589;1;1;1;1;1
A715733;4;0;0.0009589041095890411;2;2;1;2;0
A705187;4;0;0.0019178082191780822;2;2;1;1;0
A658010;0;1;0.15;0;1;1;2;1
A694637;4;1;0.3;1;1;0;2;1
A674400;0;1;0.1;1;1;0;2;1
A675285;0;1;0.05;1;1;1;2;1
A674741;3;0;0.5;1;1;1;1;0
A710856;4;1;0.024657534246575342;1;1;1;2;1
A683042;4;0;0.00410958904109589;0;0;1;2;0
A664710;0;1;0.0410958904109589;1;1;1;1;0
A676927;0;0;0.00821917808219178;0;1;1;1;1
A672053;4;0;0.1;1;0;1;1;0
A690605;0;1;0.1;0;1;1;2;1
A683502;4;0;0.1;1;1;1;2;1
A684435;4;0;0.012328767123287671;1;1;1;2;0
A680026;0;1;0.1;0;1;1;2;1
A670688;4;1;0.1;0;0;1;2;1
A717098;4;0;0.012328767123287671;1;1;1;2;0
A684723;0;1;0.028767123287671233;0;1;1;2;1
A684509;4;0;0.0019178082191780822;1;0;1;1;0
A687298;0;1;0.1;0;1;1;2;1
A673489;3;1;0.4;1;1;1;2;1
A660750;4;0;0.00821917808219178;0;0;1;2;1
A706691;0;1;0.00821917808219178;0;1;1;1;0
A677449;4;1;0.1;1;1;0;2;1
A684437;0;1;0.00821917808219178;1;1;0;2;1
A697059;0;1;0.024657534246575342;1;1;0;2;1
A693735;0;1;0.4;1;1;1;1;1
A718480;4;0;0.05;1;1;1;1;0
A712135;0;1;0.05;1;1;1;1;1
A669309;4;1;0.036986301369863014;0;0;1;2;1
A702118;4;0;0.1;1;1;0;2;1
A679050;2;0;0.00410958904109589;2;2;1;1;0
A720523;3;1;0.45;1;1;0;1;1
A694531;0;1;0.05;1;1;0;1;0
A686271;0;1;0.05;0;1;0;1;0
A700709;0;1;0.15;1;1;1;2;1
A671143;0;0;0.15;1;1;1;1;1
A687217;4;1;0.00821917808219178;1;1;1;2;0
A692917;0;1;0.25;1;1;1;2;1
A665815;4;1;0.00821917808219178;1;0;0;2;1
A687984;0;1;0.05;0;1;0;2;1
A708400;0;0;0.012328767123287671;0;1;1;2;0
A669386;3;1;0.1;1;1;1;1;1
A708801;1;1;0.00041095890410958907;0;0;1;2;0
A710244;0;1;0.01643835616438356;1;1;0;1;1
A718528;0;1;0.05;0;1;1;2;1
A692150;0;0;0.012328767123287671;0;1;1;1;1
A689455;0;1;0.024657534246575342;1;1;1;2;1
A704168;0;0;0.00821917808219178;1;1;1;1;1
A695730;3;1;0.3;1;1;0;1;1
A716568;0;1;0.036986301369863014;0;1;1;2;1
A664544;0;0;0.028767123287671233;0;1;1;1;1
A687063;4;0;0.1;1;1;1;1;1
A690322;0;1;0.0410958904109589;1;1;1;2;1
A663579;4;1;0.036986301369863014;0;1;0;2;1
A682436;4;1;0.1;0;1;1;2;1
A695059;3;1;0.3;1;1;1;1;1
A715029;3;1;0.05;1;1;1;2;1
A716860;0;1;0.05;1;1;0;2;1
